Date,MarketYear,Commodity,Country,WeeklyExports,AccumulatedExports,OutstandingSales,GrossNewSales,NetSales,TotalCommitment,NMY_OutstandingSales,NMY_NetSales,UnitDesc
2019-05-09,,Soybeans,BURMA,902.0,10124.0,2085.0,0.0,0.0,12209.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,CAMBODIA,0.0,0.0,350.0,350.0,350.0,350.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,CANADA,3327.0,687401.0,69383.0,3306.0,2818.0,756784.0,2313.0,0.0,Metric Tons
2019-05-09,,Soybeans,CHILE,0.0,45746.0,0.0,0.0,0.0,45746.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,"CHINA, PEOPLES REPUBLIC OF",205915.0,6070618.0,7205637.0,71065.0,5065.0,13276255.0,63000.0,0.0,Metric Tons
2019-05-09,,Soybeans,COLOMBIA,10970.0,434128.0,50930.0,6800.0,6800.0,485058.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,COSTA RICA,0.0,205718.0,79000.0,0.0,0.0,284718.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,CUBA,0.0,39916.0,4498.0,0.0,0.0,44414.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,DOMINICAN REPUBLIC,0.0,18927.0,4000.0,0.0,0.0,22927.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,EGYPT,0.0,2299094.0,55000.0,0.0,0.0,2354094.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,FRANCE,0.0,183379.0,0.0,0.0,0.0,183379.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,"GEORGIA, REPUBLIC OF",0.0,10493.0,0.0,0.0,0.0,10493.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,GERMANY,122020.0,1242065.0,0.0,122020.0,122020.0,1242065.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,GREECE,0.0,73038.0,0.0,0.0,0.0,73038.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,GUATEMALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,HONDURAS,0.0,2905.0,3295.0,0.0,0.0,6200.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,HONG KONG,0.0,273.0,520.0,0.0,0.0,793.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,INDIA,0.0,3705.0,508.0,0.0,0.0,4213.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,INDONESIA,90263.0,1638714.0,263847.0,28134.0,95319.0,1902561.0,4500.0,3000.0,Metric Tons
2019-05-09,,Soybeans,IRAN,0.0,521053.0,0.0,0.0,0.0,521053.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,ISRAEL,0.0,188848.0,0.0,0.0,0.0,188848.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,ITALY,0.0,677984.0,0.0,0.0,0.0,677984.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,JAPAN,20127.0,1808261.0,395294.0,14546.0,28486.0,2203555.0,106062.0,300.0,Metric Tons
2019-05-09,,Soybeans,"KOREA, REPUBLIC OF",2685.0,869130.0,25128.0,0.0,0.0,894258.0,11519.0,0.0,Metric Tons
2019-05-09,,Soybeans,KUWAIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,LEBANON,0.0,101430.0,0.0,0.0,0.0,101430.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,MALAYSIA,7410.0,381209.0,84561.0,9105.0,9065.0,465770.0,20000.0,0.0,Metric Tons
2019-05-09,,Soybeans,MEXICO,110477.0,3573295.0,1121638.0,8821.0,6985.0,4694933.0,484042.0,0.0,Metric Tons
2019-05-09,,Soybeans,MOROCCO,0.0,15569.0,0.0,0.0,0.0,15569.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,NEPAL,288.0,18890.0,10885.0,0.0,0.0,29775.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,NETHERLANDS,0.0,1848266.0,0.0,0.0,0.0,1848266.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,NICARAGUA,0.0,1567.0,0.0,0.0,0.0,1567.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,NIGERIA,88.0,31088.0,0.0,88.0,88.0,31088.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,PAKISTAN,0.0,950756.0,122500.0,0.0,0.0,1073256.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,PANAMA,0.0,34020.0,13000.0,0.0,0.0,47020.0,11900.0,5600.0,Metric Tons
2019-05-09,,Soybeans,PAPUA NEW GUINEA,0.0,911.0,0.0,0.0,0.0,911.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,PERU,0.0,194168.0,12000.0,0.0,0.0,206168.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,PHILIPPINES,871.0,104328.0,18236.0,880.0,880.0,122564.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,PORTUGAL,0.0,514795.0,40000.0,0.0,0.0,554795.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,ROMANIA,0.0,113477.0,0.0,0.0,0.0,113477.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,SAUDI ARABIA,0.0,271549.0,0.0,0.0,0.0,271549.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,SINGAPORE,21.0,17118.0,1288.0,0.0,0.0,18406.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,SPAIN,0.0,1761192.0,0.0,0.0,0.0,1761192.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,SRI LANKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,SWITZERLAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,TAIWAN,20729.0,1256211.0,115130.0,23904.0,23879.0,1371341.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,THAILAND,14110.0,1239919.0,143872.0,18525.0,18386.0,1383791.0,28500.0,17500.0,Metric Tons
2019-05-09,,Soybeans,TUNISIA,0.0,246343.0,0.0,0.0,0.0,246343.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,TURKEY,0.0,30991.0,0.0,0.0,0.0,30991.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,UNITED KINGDOM,0.0,268216.0,0.0,0.0,0.0,268216.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,VENEZUELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,VIETNAM,3401.0,516187.0,56581.0,12276.0,12267.0,572768.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,EUROPEAN UNION - 27,122020.0,6981258.0,40000.0,122020.0,122020.0,7021258.0,0.0,0.0,Metric Tons
2019-05-09,,Soybeans,KNOWN,616134.0,33363899.0,10026836.0,319820.0,332408.0,43390735.0,731836.0,26400.0,Metric Tons
2019-05-09,,Soybeans,UNKNOWN,0.0,0.0,1846350.0,120800.0,38500.0,1846350.0,687000.0,277000.0,Metric Tons
2019-05-09,,Soybeans,GRAND TOTAL,616134.0,33363899.0,11873186.0,440620.0,370908.0,45237085.0,1418836.0,303400.0,Metric Tons
2019-05-09,,All Upland Cotton,ALGERIA,0.0,6926.0,0.0,0.0,0.0,6926.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,ARGENTINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,BAHRAIN,0.0,4650.0,8877.0,880.0,880.0,13527.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,BANGLADESH,18054.0,509438.0,426704.0,3030.0,3022.0,936142.0,195136.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,BELGIUM-LUXEMBOURG,0.0,792.0,352.0,0.0,0.0,1144.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,BRAZIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,CANADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,"CHINA, PEOPLES REPUBLIC OF",64366.0,1012432.0,644711.0,16867.0,4798.0,1657143.0,1388896.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,COLOMBIA,607.0,57528.0,21038.0,0.0,0.0,78566.0,11044.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,COSTA RICA,1230.0,33545.0,4152.0,0.0,0.0,37697.0,10481.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,ECUADOR,1403.0,36688.0,14363.0,1409.0,1409.0,51051.0,2730.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,EGYPT,0.0,44673.0,9426.0,0.0,0.0,54099.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,EL SALVADOR,4134.0,126682.0,45020.0,0.0,0.0,171702.0,54208.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,GERMANY,0.0,435.0,0.0,0.0,0.0,435.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,GREECE,0.0,87.0,0.0,0.0,0.0,87.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,GUATEMALA,792.0,107243.0,48900.0,616.0,616.0,156143.0,31856.0,88.0,Running Bales
2019-05-09,,All Upland Cotton,HONDURAS,528.0,17366.0,15668.0,440.0,440.0,33034.0,21103.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,HONG KONG,0.0,0.0,8536.0,0.0,0.0,8536.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,INDIA,37684.0,339986.0,400302.0,55852.0,55839.0,740288.0,15467.0,4400.0,Running Bales
2019-05-09,,All Upland Cotton,INDONESIA,11686.0,674479.0,595297.0,26532.0,26528.0,1269776.0,132445.0,93720.0,Running Bales
2019-05-09,,All Upland Cotton,ITALY,176.0,5003.0,1229.0,0.0,0.0,6232.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,JAPAN,1046.0,65031.0,57725.0,2018.0,1578.0,122756.0,23235.0,1408.0,Running Bales
2019-05-09,,All Upland Cotton,"KOREA, REPUBLIC OF",10192.0,303189.0,122746.0,2236.0,3118.0,425935.0,78252.0,13072.0,Running Bales
2019-05-09,,All Upland Cotton,MACAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,MALAYSIA,3907.0,191527.0,81093.0,0.0,0.0,272620.0,86261.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,MEXICO,6381.0,666597.0,381705.0,3520.0,3520.0,1048302.0,422066.0,2160.0,Running Bales
2019-05-09,,All Upland Cotton,MOROCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,NICARAGUA,352.0,5106.0,7283.0,0.0,0.0,12389.0,5192.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,OMAN,0.0,0.0,1670.0,0.0,0.0,1670.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,PAKISTAN,34872.0,1060756.0,212802.0,9838.0,6923.0,1273558.0,362384.0,880.0,Running Bales
2019-05-09,,All Upland Cotton,PERU,2936.0,147083.0,26545.0,3880.0,3528.0,173628.0,9935.0,5720.0,Running Bales
2019-05-09,,All Upland Cotton,PHILIPPINES,1052.0,36571.0,12516.0,2640.0,2639.0,49087.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,PORTUGAL,0.0,10015.0,2078.0,0.0,0.0,12093.0,11000.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,SINGAPORE,0.0,0.0,176.0,0.0,0.0,176.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,SRI LANKA,0.0,440.0,0.0,0.0,0.0,440.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,SWITZERLAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,TAIWAN,2613.0,228247.0,60209.0,9845.0,10374.0,288456.0,4224.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,THAILAND,11360.0,353405.0,152972.0,5366.0,3427.0,506377.0,121880.0,5720.0,Running Bales
2019-05-09,,All Upland Cotton,TUNISIA,440.0,965.0,1323.0,0.0,0.0,2288.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,TURKEY,48504.0,774829.0,668895.0,77890.0,70741.0,1443724.0,9679.0,5279.0,Running Bales
2019-05-09,,All Upland Cotton,UNITED ARAB EMIRATES,0.0,880.0,0.0,0.0,0.0,880.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,VENEZUELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,VIETNAM,98452.0,2397218.0,985547.0,28073.0,27539.0,3382765.0,262507.0,44000.0,Running Bales
2019-05-09,,All Upland Cotton,YUGOSLAVIA,0.0,1056.0,0.0,0.0,0.0,1056.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,EUROPEAN UNION - 27,176.0,16332.0,3659.0,0.0,0.0,19991.0,11000.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,KNOWN,362767.0,9220868.0,5019860.0,250932.0,226919.0,14240728.0,3259981.0,176447.0,Running Bales
2019-05-09,,All Upland Cotton,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2019-05-09,,All Upland Cotton,GRAND TOTAL,362767.0,9220868.0,5019860.0,250932.0,226919.0,14240728.0,3259981.0,176447.0,Running Bales
2019-05-16,,Corn,ALGERIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,BANGLADESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,BARBADOS,0.0,23073.0,7000.0,0.0,0.0,30073.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,CANADA,5173.0,477554.0,170628.0,17009.0,17008.0,648182.0,7747.0,0.0,Metric Tons
2019-05-16,,Corn,CHILE,0.0,11938.0,0.0,0.0,0.0,11938.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,"CHINA, PEOPLES REPUBLIC OF",86.0,9179.0,470695.0,3000.0,3000.0,479874.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,COLOMBIA,114119.0,3908523.0,409843.0,21569.0,40869.0,4318366.0,5000.0,0.0,Metric Tons
2019-05-16,,Corn,COSTA RICA,31480.0,639359.0,226264.0,30782.0,30782.0,865623.0,33462.0,33462.0,Metric Tons
2019-05-16,,Corn,CUBA,0.0,57999.0,0.0,0.0,0.0,57999.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,DOMINICAN REPUBLIC,0.0,544892.0,120470.0,2470.0,1870.0,665362.0,10800.0,5400.0,Metric Tons
2019-05-16,,Corn,ECUADOR,0.0,27601.0,0.0,0.0,0.0,27601.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,EGYPT,0.0,530666.0,0.0,0.0,0.0,530666.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,EL SALVADOR,0.0,529645.0,137650.0,12000.0,12000.0,667295.0,33462.0,16000.0,Metric Tons
2019-05-16,,Corn,FRANCE,0.0,0.0,5500.0,0.0,0.0,5500.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,FRENCH WEST INDIES,0.0,0.0,17000.0,4250.0,4250.0,17000.0,3550.0,3550.0,Metric Tons
2019-05-16,,Corn,GUATEMALA,0.0,839587.0,418548.0,28500.0,27738.0,1258135.0,57967.0,12762.0,Metric Tons
2019-05-16,,Corn,GUYANA,0.0,27724.0,0.0,0.0,0.0,27724.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,HAITI,0.0,13360.0,3400.0,0.0,0.0,16760.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,HONDURAS,7700.0,441208.0,95383.0,17928.0,24928.0,536591.0,28400.0,24400.0,Metric Tons
2019-05-16,,Corn,HONG KONG,738.0,22896.0,1760.0,18.0,18.0,24656.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,INDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,INDONESIA,0.0,9598.0,0.0,0.0,0.0,9598.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,IRAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,IRELAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,ISRAEL,10023.0,164179.0,9000.0,1023.0,1023.0,173179.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,JAMAICA,0.0,196904.0,76400.0,21300.0,21300.0,273304.0,6900.0,0.0,Metric Tons
2019-05-16,,Corn,JAPAN,272203.0,8784516.0,1926702.0,215238.0,185827.0,10711218.0,539955.0,0.0,Metric Tons
2019-05-16,,Corn,JORDAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,"KOREA, REPUBLIC OF",72530.0,3496210.0,262091.0,5950.0,5950.0,3758301.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,LEEWARD-WINDWARD ISLANDS,0.0,9580.0,6400.0,0.0,0.0,15980.0,1800.0,0.0,Metric Tons
2019-05-16,,Corn,MALAYSIA,698.0,42218.0,1627.0,541.0,541.0,43845.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,MEXICO,272330.0,11488515.0,3355080.0,48147.0,12981.0,14843595.0,1626782.0,11305.0,Metric Tons
2019-05-16,,Corn,MOROCCO,0.0,163584.0,0.0,0.0,0.0,163584.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,NEW ZEALAND,0.0,76214.0,0.0,0.0,0.0,76214.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,NICARAGUA,0.0,229891.0,80704.0,10000.0,2000.0,310595.0,18000.0,12000.0,Metric Tons
2019-05-16,,Corn,NIGERIA,0.0,13200.0,0.0,0.0,0.0,13200.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,OMAN,0.0,320.0,0.0,0.0,0.0,320.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,"OTHER PACIFIC ISLANDS, NEC",0.0,1440.0,0.0,0.0,0.0,1440.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,PANAMA,0.0,333508.0,167900.0,0.0,0.0,501408.0,124400.0,65000.0,Metric Tons
2019-05-16,,Corn,PERU,0.0,1991506.0,0.0,0.0,0.0,1991506.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,PHILIPPINES,285.0,82692.0,1514.0,0.0,0.0,84206.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,PORTUGAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,QATAR,0.0,2077.0,981.0,0.0,0.0,3058.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,SAUDI ARABIA,0.0,678534.0,65000.0,0.0,0.0,743534.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,SINGAPORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,SPAIN,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,SURINAM,0.0,3700.0,0.0,0.0,0.0,3700.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,TAIWAN,91910.0,1604178.0,174829.0,7457.0,7423.0,1779007.0,3000.0,0.0,Metric Tons
2019-05-16,,Corn,"TAJIKISTAN, REPUBLIC OF",0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,TRINIDAD AND TOBAGO,0.0,53261.0,9400.0,0.0,0.0,62661.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,TUNISIA,0.0,125769.0,0.0,0.0,0.0,125769.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,UNITED ARAB EMIRATES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,UNITED KINGDOM,19.0,344.0,523.0,0.0,0.0,867.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,VENEZUELA,0.0,150000.0,0.0,0.0,0.0,150000.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,VIETNAM,0.0,68373.0,0.0,0.0,0.0,68373.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,VIRGIN ISLANDS OF THE U.S.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,"WESTERN AFRICA, NEC",0.0,4640.0,0.0,0.0,0.0,4640.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,EUROPEAN UNION - 27,19.0,348.0,6023.0,0.0,0.0,6371.0,0.0,0.0,Metric Tons
2019-05-16,,Corn,KNOWN,879294.0,37880200.0,8222292.0,447182.0,399508.0,46102492.0,2501225.0,183879.0,Metric Tons
2019-05-16,,Corn,UNKNOWN,0.0,0.0,1237761.0,182560.0,42572.0,1237761.0,12700.0,0.0,Metric Tons
2019-05-16,,Corn,GRAND TOTAL,879294.0,37880200.0,9460053.0,629742.0,442080.0,47340253.0,2513925.0,183879.0,Metric Tons
2019-05-16,,Soybeans,ARGENTINA,0.0,1874366.0,66000.0,0.0,0.0,1940366.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,BAHRAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,BANGLADESH,0.0,646666.0,57500.0,0.0,0.0,704166.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,BARBADOS,0.0,21006.0,3500.0,0.0,-670.0,24506.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,BELGIUM-LUXEMBOURG,0.0,298846.0,0.0,0.0,0.0,298846.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,BURMA,553.0,10677.0,1484.0,0.0,-48.0,12161.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,CAMBODIA,0.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,CANADA,6324.0,693725.0,65845.0,2865.0,2786.0,759570.0,2313.0,0.0,Metric Tons
2019-05-16,,Soybeans,CHILE,0.0,45746.0,0.0,0.0,0.0,45746.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,"CHINA, PEOPLES REPUBLIC OF",272145.0,6342763.0,7004487.0,6582.0,70995.0,13347250.0,63000.0,0.0,Metric Tons
2019-05-16,,Soybeans,COLOMBIA,7060.0,441188.0,54210.0,10660.0,10340.0,495398.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,COSTA RICA,15399.0,221117.0,63601.0,0.0,0.0,284718.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,CUBA,0.0,39916.0,4498.0,0.0,0.0,44414.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,DOMINICAN REPUBLIC,0.0,18927.0,4000.0,0.0,0.0,22927.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,EGYPT,0.0,2299094.0,110000.0,55000.0,55000.0,2409094.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,FRANCE,0.0,183379.0,0.0,0.0,0.0,183379.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,"GEORGIA, REPUBLIC OF",0.0,10493.0,0.0,0.0,0.0,10493.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,GERMANY,0.0,1242065.0,0.0,0.0,0.0,1242065.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,GREECE,0.0,73038.0,0.0,0.0,0.0,73038.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,GUATEMALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,HONDURAS,0.0,2905.0,3295.0,0.0,0.0,6200.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,HONG KONG,21.0,294.0,520.0,21.0,21.0,814.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,INDIA,0.0,3705.0,508.0,0.0,0.0,4213.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,INDONESIA,76077.0,1714791.0,265742.0,22972.0,77972.0,1980533.0,4500.0,0.0,Metric Tons
2019-05-16,,Soybeans,IRAN,0.0,521053.0,0.0,0.0,0.0,521053.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,ISRAEL,0.0,188848.0,0.0,0.0,0.0,188848.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,ITALY,83.0,678067.0,0.0,83.0,83.0,678067.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,JAPAN,42470.0,1850731.0,368730.0,7106.0,15906.0,2219461.0,107862.0,1800.0,Metric Tons
2019-05-16,,Soybeans,"KOREA, REPUBLIC OF",1986.0,871116.0,23026.0,0.0,-116.0,894142.0,11519.0,0.0,Metric Tons
2019-05-16,,Soybeans,KUWAIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,LEBANON,0.0,101430.0,0.0,0.0,0.0,101430.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,MALAYSIA,7753.0,388962.0,84936.0,8825.0,8128.0,473898.0,20300.0,300.0,Metric Tons
2019-05-16,,Soybeans,MEXICO,100625.0,3673920.0,1025893.0,5490.0,4880.0,4699813.0,484042.0,0.0,Metric Tons
2019-05-16,,Soybeans,MOROCCO,0.0,15569.0,0.0,0.0,0.0,15569.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,NEPAL,1385.0,20275.0,9462.0,0.0,-38.0,29737.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,NETHERLANDS,0.0,1848266.0,0.0,0.0,0.0,1848266.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,NICARAGUA,0.0,1567.0,0.0,0.0,0.0,1567.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,NIGERIA,0.0,31088.0,0.0,0.0,0.0,31088.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,PAKISTAN,0.0,950756.0,122500.0,0.0,0.0,1073256.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,PANAMA,0.0,34020.0,13000.0,0.0,0.0,47020.0,11900.0,0.0,Metric Tons
2019-05-16,,Soybeans,PAPUA NEW GUINEA,0.0,911.0,0.0,0.0,0.0,911.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,PERU,0.0,194168.0,19000.0,7000.0,7000.0,213168.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,PHILIPPINES,852.0,105180.0,18414.0,1030.0,1030.0,123594.0,500.0,500.0,Metric Tons
2019-05-16,,Soybeans,PORTUGAL,0.0,514795.0,40000.0,0.0,0.0,554795.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,ROMANIA,0.0,113477.0,0.0,0.0,0.0,113477.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,SAUDI ARABIA,0.0,271549.0,0.0,0.0,0.0,271549.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,SINGAPORE,42.0,17160.0,1246.0,0.0,0.0,18406.0,0.0,0.0,Metric Tons
2019-05-16,,Soybeans,SPAIN,0.0,1761192.0,0.0,0.0,0.0,1761192.0,0.0,0.0,Metric Tons
